kind,id,key,text,status,existing_size,generated_size
phrase,1211,1056_ni_parolu_plu_dum_la_tagmangxo,Ni parolu plu dum la tagmanĝo,ok,128204,128204
phrase,1212,1057_ni_trovu_agrablan_lokon_kien_iri,Ni trovu agrablan lokon kien iri,ok,141164,141164
phrase,1213,1058_cxu_vi_volus_vespermangxi_kun_mi,Ĉu vi volus vespermanĝi kun mi?,ok,133964,133964
phrase,1214,1059_cxu_vi_volus_denove_renkontigxi,Ĉu vi volus denove renkontiĝi?,ok,136844,136844
phrase,1215,1060_pardonu_vi_ne_estas_mia_tipo,"Pardonu, vi ne estas mia tipo",ok,146924,146924
phrase,1216,1061_cxu_vi_pensas_ke_mi_devus_telefoni_al_li,"Ĉu vi pensas, ke mi devus telefoni al li?",ok,193964,193964
phrase,1217,1062_kion_vi_elpensis,Kion vi elpensis?,ok,97004,97004
phrase,1218,1063_vi_povas_fidi_min,Vi povas fidi min,ok,82364,82364
phrase,1219,1064_cxu_vi_havas_planojn_por_cxi_vespere,Ĉu vi havas planojn por ĉi-vespere?,ok,156044,156044
phrase,1220,1065_cxu_vi_volus_iufoje_iri_trinki_ion,Ĉu vi volus iufoje iri trinki ion?,ok,155084,155084
phrase,1221,1066_cxu_vi_sxatus_iri_al_kinejo_iam,Ĉu vi ŝatus iri al kinejo iam?,ok,139244,139244
phrase,1222,1067_cxu_vi_sxatus_iri_mangxeti_ion,Ĉu vi ŝatus iri manĝeti ion?,ok,131324,131324
phrase,1223,1068_cxu_vi_sxatus_iri_trinki_kafon,Ĉu vi ŝatus iri trinki kafon?,ok,133724,133724
phrase,1224,1069_cxu_vi_sxatus_iri_kun_mi_al_la_teatro,Ĉu vi ŝatus iri kun mi al la teatro?,ok,153884,153884
phrase,1225,1070_cxu_vi_sxatus_iam_vespermangxi_kun_mi,Ĉu vi ŝatus iam vespermanĝi kun mi?,ok,152444,152444
phrase,1226,1071_cxu_vi_sxatus_spekti_filmon_cxe_mi,Ĉu vi ŝatus spekti filmon ĉe mi?,ok,142604,142604
phrase,1227,1072_mi_sxatus_iri_ien_por_ripozi,Mi ŝatus iri ien por ripozi,ok,130844,130844
phrase,1228,1073_se_vi_sxatus_iam_renkontigxi_sciigu_min,"Se vi ŝatus iam renkontiĝi, sciigu min",ok,193244,193244
phrase,1229,1074_vi_placxas_al_mi,Vi plaĉas al mi,ok,72284,72284
phrase,1230,1075_vi_mankas_al_mi,Vi mankas al mi,ok,70364,70364
phrase,1231,1076_cxu_mi_povas_kisi_vin,Ĉu mi povas kisi vin?,ok,100604,100604
phrase,1232,1077_ni_renkontigxu_denove,Ni renkontiĝu denove!,ok,97484,97484
phrase,1233,1078_mi_fidas_vin,Mi fidas vin,ok,63644,63644
phrase,1234,1079_vi_tre_placxas_al_mi,Vi tre plaĉas al mi,ok,83324,83324
phrase,1235,1080_mi_enamigxis_al_vi,Mi enamiĝis al vi,ok,77564,77564
phrase,1236,1081_cxu_mi_povas_brakumi_vin,Ĉu mi povas brakumi vin?,ok,112364,112364
phrase,1237,1082_cxu_mi_povas_akompani_vin_hejmen,Ĉu mi povas akompani vin hejmen?,ok,142364,142364
phrase,1238,1083_cxe_vi_aux_cxe_mi,Ĉe vi aŭ ĉe mi?,ok,68204,68204
phrase,1239,1084_cxu_vi_sxatas_danci,Ĉu vi ŝatas danci?,ok,96284,96284
phrase,1240,1085_telefonu_al_mi,Telefonu al mi!,ok,73244,73244
phrase,1241,1086_ne_tusxu_min,Ne tuŝu min!,ok,61484,61484
phrase,1242,1087_mi_estas_serioza,Mi estas serioza,ok,89084,89084
phrase,1243,1088_mi_nur_sxercas,Mi nur ŝercas,ok,80444,80444
phrase,1244,1089_kion_vi_pensas_pri_mi,Kion vi pensas pri mi?,ok,97484,97484
phrase,1245,1090_mi_frenezigxas_pro_vi,Mi freneziĝas pro vi,ok,89564,89564
phrase,1246,1091_kiam_mi_povos_revidi_vin,Kiam mi povos revidi vin?,ok,115964,115964
phrase,1247,1092_cxu_mi_povas_veturigi_vin_hejmen,Ĉu mi povas veturigi vin hejmen?,ok,142604,142604
phrase,1248,1093_cxu_vi_estas_cxi_tie_unuafoje,Ĉu vi estas ĉi tie unuafoje?,ok,136364,136364
phrase,1249,1094_cxu_vi_sxatus_danci,Ĉu vi ŝatus danci?,ok,93164,93164
phrase,1250,1095_kun_plezuro,Kun plezuro,ok,66524,66524
phrase,1251,1096_cxu_vi_sxatus_veni_al_mi_hejmen,Ĉu vi ŝatus veni al mi hejmen?,ok,134924,134924
phrase,1252,1097_kion_vi_pensas_pri_cxi_tiu_loko,Kion vi pensas pri ĉi tiu loko?,ok,136124,136124
phrase,1253,1098_ni_forveturu_de_cxi_tie,Ni forveturu de ĉi tie,ok,100124,100124
phrase,1254,1099_lasu_min_trankvila,Lasu min trankvila,ok,94844,94844
phrase,1255,1100_cxu_vi_povas_rakonti_al_mi_pli_pri_vi,Ĉu vi povas rakonti al mi pli pri vi?,ok,147644,147644
phrase,1256,1101_cxu_vi_havas_fotojn_de_vi_mem,Ĉu vi havas fotojn de vi mem?,ok,125084,125084
phrase,1257,1102_cxu_vi_scias_kuiri,Ĉu vi scias kuiri?,ok,101084,101084
phrase,1258,1103_mi_bakis_cxi_tiun_kukon_por_vi,Mi bakis ĉi tiun kukon por vi,ok,129644,129644
phrase,1259,1104_mi_gxuas_pasigi_tempon_kun_vi,Mi ĝuas pasigi tempon kun vi,ok,124604,124604
phrase,1260,1105_mi_amas_vin_el_mia_tuta_koro,Mi amas vin el mia tuta koro,ok,123644,123644
phrase,1261,1106_mi_volas_doni_al_vi_donacon,Mi volas doni al vi donacon,ok,120284,120284
phrase,1262,1107_cxu_vi_sxatus_enveni_por_taso_da_kafo,Ĉu vi ŝatus enveni por taso da kafo?,ok,167564,167564
phrase,1263,1108_cxu_ni_iru_aliloken,Ĉu ni iru aliloken?,ok,99164,99164
phrase,1264,1109_kial_ne_mi_konas_bonan_loketon,Kial ne? Mi konas bonan loketon,ok,156524,156524
phrase,1265,1110_cxu_vi_estis_cxi_tie_antauxe,Ĉu vi estis ĉi tie antaŭe?,ok,125564,125564
phrase,1266,1111_kial_ni_do_ne_dancus,Kial ni do ne dancus?,ok,102524,102524
phrase,1267,1112_cxu_vi_volas_iri_al_alia_festo,Ĉu vi volas iri al alia festo?,ok,133724,133724
phrase,1268,1113_forigu_viajn_manojn_de_mi,Forigu viajn manojn de mi!,ok,113804,113804
phrase,1269,1114_vi_estas_amuza,Vi estas amuza,ok,74924,74924
phrase,1270,1115_vi_estas_tre_afabla,Vi estas tre afabla,ok,93644,93644
phrase,1271,1116_vi_aspektas_bonege,Vi aspektas bonege,ok,91484,91484
phrase,1272,1117_dankon_pro_la_komplimento,Dankon pro la komplimento!,ok,120524,120524
phrase,1273,1118_mi_sxatas_vian_veston,Mi ŝatas vian veston,ok,105404,105404
phrase,1274,1119_vi_estas_ravega,Vi estas ravega,ok,80444,80444
phrase,1275,1120_vi_estas_tre_kuragxa,Vi estas tre kuraĝa,ok,94364,94364
phrase,1276,1121_vi_estas_bonega_dancisto,Vi estas bonega dancisto,ok,118364,118364
phrase,1277,1122_via_nova_hararangxo_estas_bonega,Via nova hararanĝo estas bonega,ok,138524,138524
phrase,1278,1123_vi_estas_tre_speciala,Vi estas tre speciala,ok,111164,111164
phrase,1279,1124_vi_estas_vere_talenta_kantistino,Vi estas vere talenta kantistino,ok,144524,144524
phrase,1280,1125_vi_vere_bone_aspektas,Vi vere bone aspektas,ok,110444,110444
phrase,1281,1126_vi_havas_belajn_okulojn,Vi havas belajn okulojn,ok,111404,111404
phrase,1282,1127_vi_havas_bonegan_rideton,Vi havas bonegan rideton,ok,111884,111884
phrase,1283,1128_mi_trovas_vin_tre_alloga,Mi trovas vin tre alloga,ok,107324,107324
phrase,1284,1129_mi_agrable_pasigis_la_tempon_kun_vi,Mi agrable pasigis la tempon kun vi,ok,147884,147884
phrase,1285,1130_vi_aspektas_tre_bele_cxi_vespere,Vi aspektas tre bele ĉi-vespere,ok,135884,135884
phrase,1286,1131_vi_aspektas_bela_en_tiu_robo,Vi aspektas bela en tiu robo!,ok,128444,128444
phrase,1287,1132_vi_havas_belan_nomon,Vi havas belan nomon,ok,97724,97724
phrase,1288,1133_vi_havas_mirindan_guston_pri_vestoj,Vi havas mirindan guston pri vestoj,ok,149564,149564
phrase,1289,1134_mi_pensis_pri_vi_la_tutan_tagon,Mi pensis pri vi la tutan tagon,ok,129644,129644
phrase,1290,1135_estas_tre_afable_de_vi_diri_tion_dankon,"Estas tre afable de vi diri tion, dankon",ok,181724,181724
phrase,1291,1136_mi_amas_vin,Mi amas vin,ok,58364,58364
phrase,1292,1137_mi_ankaux_amas_vin,Mi ankaŭ amas vin,ok,78764,78764
phrase,1293,1138_kisu_min,Kisu min,ok,56204,56204
phrase,1294,1139_cxu_vi_edzinigxos_kun_mi,Ĉu vi edziniĝos kun mi?,ok,105884,105884
phrase,1295,1140_estas_romantike,Estas romantike,ok,78524,78524
phrase,1296,1141_vi_estas_mirinda_paro,Vi estas mirinda paro,ok,97244,97244
phrase,1297,1142_mi_invitas_vin_al_la_nupto,Mi invitas vin al la nupto,ok,113804,113804
phrase,1298,1143_gratulon_pro_via_fiancxigxo,Gratulon pro via fianĉiĝo!,ok,121244,121244
phrase,1299,1144_gratulon_al_la_novgeedzoj,Gratulon al la novgeedzoj!,ok,112844,112844
phrase,1300,1145_mi_esperas_ke_vi_ambaux_estos_tre_felicxaj_kune,"Mi esperas, ke vi ambaŭ estos tre feliĉaj kune",ok,203804,203804
phrase,1301,1146_frauxlino_wane_baldaux_farigxos_sinjorino_jones,Fraŭlino Wane baldaŭ fariĝos sinjorino Jones,ok,206204,206204
phrase,1302,1147_venu_kaj_festu_kun_ni_ilian_fiancxigxon,Venu kaj festu kun ni ilian fianĉiĝon,ok,169004,169004
phrase,1303,1148_ni_gxojas_inviti_vin_al_nia_geedzigxo,Ni ĝojas inviti vin al nia geedziĝo,ok,152444,152444
phrase,1304,1149_mi_esperas_ke_vi_ege_felicxigos_unu_la_alian,"Mi esperas, ke vi ege feliĉigos unu la alian",ok,210044,210044
phrase,1305,1150_varmajn_bondezirojn_al_vi_ambaux_en_via_geedzigxa_tago,Varmajn bondezirojn al vi ambaŭ en via geedziĝa tago,ok,213884,213884
phrase,1306,1151_ni_gxojas_anonci_la_edzigxon_de_nia_filo,Ni ĝojas anonci la edziĝon de nia filo,ok,163724,163724
phrase,1307,1152_dankon_ke_vi_venis_cxi_tien_hodiaux,"Dankon, ke vi venis ĉi tien hodiaŭ",ok,165884,165884
phrase,1308,1153_ni_gxojas_anonci_la_fiancxigxon_de_nia_filino,Ni ĝojas anonci la fianĉiĝon de nia filino,ok,181004,181004
phrase,1309,1154_cxu_vi_jam_decidis_pri_la_dato_de_la_geedzigxo,Ĉu vi jam decidis pri la dato de la geedziĝo?,ok,183404,183404
phrase,1310,1155_mi_deziras_al_vi_ambaux_cxian_felicxon_de_la_mondo,Mi deziras al vi ambaŭ ĉian feliĉon de la mondo,ok,187724,187724
phrase,1311,1156_gratulon_okaze_de_via_porcelana_geedzigxa_jubileo,Gratulon okaze de via porcelana geedziĝa jubileo!,ok,220844,220844
phrase,1312,1157_gratulon_okaze_de_via_argxenta_nupto,Gratulon okaze de via arĝenta nupto!,ok,162044,162044
phrase,1313,1158_gratulojn_okaze_de_via_perla_geedzigxa_datreveno,Gratulojn okaze de via perla geedziĝa datreveno!,ok,209564,209564
phrase,1314,1159_gratulon_pro_via_korala_geedzigxa_datreveno,Gratulon pro via korala geedziĝa datreveno!,ok,187484,187484
phrase,1315,1160_gratulon_pro_via_rubena_geedzigxa_datreveno,Gratulon pro via rubena geedziĝa datreveno!,ok,189404,189404
phrase,1316,1161_gratulon_pro_via_diamanta_nupto,Gratulon pro via diamanta nupto!,ok,142124,142124
phrase,1317,1162_la_respondo_estas_gxusta,La respondo estas ĝusta,ok,111644,111644
phrase,1318,1163_la_leciono_finigxis,La leciono finiĝis,ok,107564,107564
phrase,1319,1164_cxu_cxi_tiu_plumo_estas_via,Ĉu ĉi tiu plumo estas via?,ok,123404,123404
phrase,1320,1165_bonvolu_silenti,Bonvolu silenti,ok,81164,81164
phrase,1321,1166_cxu_li_sxatas_la_lernejon,Ĉu li ŝatas la lernejon?,ok,116924,116924
phrase,1322,1167_cxu_vi_havas_sxranketojn,Ĉu vi havas ŝranketojn?,ok,115244,115244
phrase,1323,1168_cxu_vi_havas_gimnastikejon,Ĉu vi havas gimnastikejon?,ok,127004,127004
phrase,1324,1169_cxu_vi_havas_krajonon,Ĉu vi havas krajonon?,ok,99644,99644
phrase,1325,1170_donu_al_mi_la_liniilon,Donu al mi la liniilon,ok,104444,104444
phrase,1326,1171_kiu_estis_via_instruisto_pasintjare,Kiu estis via instruisto pasintjare?,ok,168044,168044
phrase,1327,1172_bonvolu_ripeti_post_mi,Bonvolu ripeti post mi,ok,97964,97964
phrase,1328,1173_cxu_tio_estas_cxio_kion_vi_povas_diri,"Ĉu tio estas ĉio, kion vi povas diri?",ok,187004,187004
phrase,1329,1174_vi_povas_iri_hejmen,Vi povas iri hejmen,ok,93404,93404
phrase,1330,1175_kiu_povas_respondi_mian_demandon,Kiu povas respondi mian demandon?,ok,148364,148364
phrase,1331,1176_kies_libro_estas_tiu,Kies libro estas tiu?,ok,105884,105884
phrase,1332,1177_kion_vi_scias_pri_algxerio,Kion vi scias pri Alĝerio?,ok,123644,123644
phrase,1333,1178_ni_praktiku_la_islandan,Ni praktiku la islandan,ok,108764,108764
phrase,1334,1179_kien_vi_metis_mian_visxgumon,Kien vi metis mian viŝgumon?,ok,128444,128444
phrase,1335,1180_vi_progresas,Vi progresas,ok,75404,75404
phrase,1336,1181_cxu_vi_povas_doni_al_mi_ekzemplon,Ĉu vi povas doni al mi ekzemplon?,ok,137804,137804
phrase,1337,1182_tio_estas_hazarda_eraro,Tio estas hazarda eraro,ok,112124,112124
phrase,1338,1183_la_instruistino_helpis_min,La instruistino helpis min,ok,120044,120044
phrase,1339,1184_kie_vi_iris_al_lernejo,Kie vi iris al lernejo?,ok,104444,104444
phrase,1340,1185_mi_iris_al_lernejo_en_bristolo,Mi iris al lernejo en Bristolo,ok,131804,131804
phrase,1341,1186_mi_finis_lernejon_deksesjaragxe,Mi finis lernejon deksesjaraĝe,ok,147164,147164
phrase,1342,1187_cxu_vi_proponas_somerajn_lernejojn,Ĉu vi proponas somerajn lernejojn?,ok,153884,153884
phrase,1343,1188_cxu_vi_havas_plumon_kiun_mi_povus_pruntepreni,"Ĉu vi havas plumon, kiun mi povus pruntepreni?",ok,216044,216044
phrase,1344,1189_pri_kio_vi_du_parolas,Pri kio vi du parolas?,ok,103964,103964
phrase,1345,1190_mi_ne_tute_komprenis,Mi ne tute komprenis,ok,101804,101804
phrase,1346,1191_cxu_iu_havas_ion_por_aldoni,Ĉu iu havas ion por aldoni?,ok,129884,129884
phrase,1347,1192_mi_volus_proponi_al_vi_bonan_libron,Mi volus proponi al vi bonan libron,ok,149804,149804
phrase,1348,1193_mi_pensas_ke_vi_devus_lerni_gxin_parkere,"Mi pensas, ke vi devus lerni ĝin parkere",ok,181964,181964
phrase,1349,1194_la_eseo_estis_skribita_haste,La eseo estis skribita haste,ok,142604,142604
phrase,1350,1195_estas_pli_bone_ol_la_lastan_fojon,Estas pli bone ol la lastan fojon,ok,144284,144284
phrase,1351,1196_kion_vi_pensas_pri_viaj_notoj,Kion vi pensas pri viaj notoj?,ok,131804,131804
phrase,1352,1197_vi_ricevis_la_plej_altan_noton,Vi ricevis la plej altan noton,ok,133724,133724
phrase,1353,1198_sxiaj_notoj_estas_super_la_mezumo,Ŝiaj notoj estas super la mezumo,ok,150284,150284
phrase,1354,1199_kiom_da_tempo_restas_gxis_la_pauxzo,Kiom da tempo restas ĝis la paŭzo?,ok,149804,149804
phrase,1355,1200_la_sonorilo_baldaux_sonoros,La sonorilo baldaŭ sonoros,ok,128444,128444
phrase,1356,1201_neniu_rajtas_forlasi_la_klascxambron_nun,Neniu rajtas forlasi la klasĉambron nun,ok,176204,176204
phrase,1357,1202_en_kiu_agxo_infanoj_komencas_iri_al_lernejo,En kiu aĝo infanoj komencas iri al lernejo?,ok,195644,195644
phrase,1358,1203_kiam_finigxas_la_lerneja_jaro,Kiam finiĝas la lerneja jaro?,ok,133484,133484
phrase,1359,1204_kiom_da_lernantoj_estas_en_cxi_tiu_lernejo,Kiom da lernantoj estas en ĉi tiu lernejo?,ok,180284,180284
phrase,1360,1205_kiel_mi_kandidatigxu,Kiel mi kandidatiĝu?,ok,100604,100604
phrase,1361,1206_cxu_vi_estas_studentino,Ĉu vi estas studentino?,ok,113084,113084
phrase,1362,1207_kie_vi_lernas,Kie vi lernas?,ok,78044,78044
phrase,1363,1208_mi_studas_cxe_universitato,Mi studas ĉe universitato,ok,138524,138524
phrase,1364,1209_kion_vi_studas,Kion vi studas?,ok,84284,84284
phrase,1365,1210_mi_studas_medicinon,Mi studas medicinon,ok,102284,102284
phrase,1366,1211_al_kiu_universitato_vi_iras,Al kiu universitato vi iras?,ok,139004,139004
phrase,1367,1212_mi_studas_cxe_la_universitato_de_liverpolo,Mi studas ĉe la Universitato de Liverpolo,ok,181484,181484
phrase,1368,1213_mi_lernas_cxi_tie,Mi lernas ĉi tie,ok,79964,79964
phrase,1369,1214_mi_studas_lingvistikon,Mi studas lingvistikon,ok,109484,109484
phrase,1370,1215_mi_studas_historion,Mi studas historion,ok,100364,100364
phrase,1371,1216_ili_studas_kemion,Ili studas kemion,ok,93644,93644
phrase,1372,1217_en_kiu_studjaro_vi_estas,En kiu studjaro vi estas?,ok,127004,127004
phrase,1373,1218_mi_estas_unuajara_studento,Mi estas unuajara studento,ok,131324,131324
phrase,1374,1219_mi_estas_en_mia_lasta_studjaro,Mi estas en mia lasta studjaro,ok,133484,133484
phrase,1375,1220_mi_estas_en_la_tria_studjaro,Mi estas en la tria studjaro,ok,117884,117884
phrase,1376,1221_mi_jxus_diplomigxis,Mi ĵus diplomiĝis,ok,91484,91484
phrase,1377,1222_mi_penos_lauxeble,Mi penos laŭeble,ok,79724,79724
phrase,1378,1223_mi_studas_la_hindian,Mi studas la hindian,ok,96524,96524
phrase,1379,1224_mi_studas_ekonomikon,Mi studas ekonomikon,ok,101084,101084
phrase,1380,1225_mi_estas_en_la_matematika_klubo,Mi estas en la matematika klubo,ok,133004,133004
phrase,1381,1226_mi_estas_studento_cxe_la_arta_fakultato,Mi estas studento ĉe la Arta Fakultato,ok,177164,177164
phrase,1382,1227_mia_filo_studas_informatikon,Mia filo studas informatikon,ok,136604,136604
phrase,1383,1228_cxu_vi_laboras_aux_studas,Ĉu vi laboras aŭ studas?,ok,116684,116684
phrase,1384,1229_mi_studas_por_magistrigxo_pri_juro,Mi studas por magistriĝo pri juro,ok,146204,146204
phrase,1385,1230_mi_doktorigxas_pri_kemio,Mi doktoriĝas pri kemio,ok,106604,106604
phrase,1386,1231_mi_prenas_liberan_jaron,Mi prenas liberan jaron,ok,103484,103484
phrase,1387,1232_kiam_komencigxas_la_kursoj,Kiam komenciĝas la kursoj?,ok,128444,128444
phrase,1388,1233_kiun_kurson_vi_instruas,Kiun kurson vi instruas?,ok,124604,124604
phrase,1389,1234_mi_prelegas_pri_matematika_analizo,Mi prelegas pri matematika analizo,ok,152444,152444
phrase,1390,1235_kiu_povas_studi_senpage,Kiu povas studi senpage?,ok,120524,120524
phrase,1391,1236_cxu_vi_proponas_distancan_lernadon,Ĉu vi proponas distancan lernadon?,ok,153884,153884
phrase,1392,1237_cxu_studentoj_ricevas_stipendiojn,Ĉu studentoj ricevas stipendiojn?,ok,154844,154844
phrase,1393,1238_kiujn_fakultatojn_havas_cxi_tiu_universitato,Kiujn fakultatojn havas ĉi tiu universitato?,ok,217244,217244
phrase,1394,1239_kiom_da_homoj_logxas_en_cxi_tiu_cxambro,Kiom da homoj loĝas en ĉi tiu ĉambro?,ok,166124,166124
phrase,1395,1240_kiom_longe_vi_lernas_la_bulgaran,Kiom longe vi lernas la bulgaran?,ok,137804,137804
phrase,1396,1241_sxi_estas_studentino_specialigxanta_pri_geografio,Ŝi estas studentino specialiĝanta pri geografio,ok,218924,218924
phrase,1397,1242_sxi_havas_diplomon_pri_administrado,Ŝi havas diplomon pri administrado,ok,161564,161564
phrase,1398,1243_kiuj_estas_la_akceptkondicxoj,Kiuj estas la akceptkondiĉoj?,ok,144764,144764
phrase,1399,1244_cxu_vi_havas_enirajn_ekzamenojn,Ĉu vi havas enirajn ekzamenojn?,ok,134684,134684
phrase,1400,1245_kiu_estas_la_rektoro_de_la_universitato,Kiu estas la rektoro de la universitato?,ok,175484,175484
phrase,1401,1246_cxu_vi_havas_studentojn_el_aliaj_landoj,Ĉu vi havas studentojn el aliaj landoj?,ok,167564,167564
phrase,1402,1247_cxu_vi_povus_plenigi_cxi_tiun_registrigxan_formularon,Ĉu vi povus plenigi ĉi tiun registriĝan formularon?,ok,214604,214604
phrase,1403,1248_ni_sxatus_viziti_la_studentlogxejon,Ni ŝatus viziti la studentloĝejon,ok,154844,154844
phrase,1404,1249_ni_volus_renkontigxi_kun_la_universitataj_instruistoj,Ni volus renkontiĝi kun la universitataj instruistoj,ok,225884,225884
phrase,1405,1250_permesu_al_mi_esti_via_gvidanto,Permesu al mi esti via gvidanto,ok,146684,146684
phrase,1406,1251_mi_estas_la_estrino_de_la_fako,Mi estas la estrino de la fako,ok,128924,128924
phrase,1407,1252_mi_instruos_biologion_en_la_venonta_semestro,Mi instruos biologion en la venonta semestro,ok,190604,190604
phrase,1408,1253_li_estas_lektoro_pri_la_rusa_lingvo_cxe_oksforda_universitato,Li estas lektoro pri la rusa lingvo ĉe Oksforda Universitato,ok,269324,269324
phrase,1409,1254_cxu_vi_apartenis_al_iuj_kluboj_en_mezlernejo,Ĉu vi apartenis al iuj kluboj en mezlernejo?,ok,192764,192764
phrase,1410,1255_cxu_vi_estas_membro_de_iu_libroklubo,Ĉu vi estas membro de iu libroklubo?,ok,153884,153884
phrase,1411,1256_la_plej_multaj_el_miaj_amikoj_estas_membroj_de_la_klubo,La plej multaj el miaj amikoj estas membroj de la klubo,ok,215084,215084
phrase,1412,1257_mi_estas_ano_de_la_studenta_asocio,Mi estas ano de la studenta asocio,ok,159884,159884
phrase,1413,1258_kiom_da_jaroj_vi_ankoraux_devas_studi,Kiom da jaroj vi ankoraŭ devas studi?,ok,163244,163244
phrase,1414,1259_kion_vi_volas_fari_kiam_vi_finos,"Kion vi volas fari, kiam vi finos?",ok,169964,169964
phrase,1415,1260_mi_ne_scias_kion_mi_volas_fari_post_la_universitato,"Mi ne scias, kion mi volas fari post la universitato",ok,252044,252044
phrase,1416,1261_mi_havas_demandon,Mi havas demandon,ok,84284,84284
phrase,1417,1262_ni_havas_kvin_ekzamenojn,Ni havas kvin ekzamenojn,ok,111404,111404
phrase,1418,1263_mi_estis_en_la_biblioteko,Mi estis en la biblioteko,ok,109484,109484
phrase,1419,1264_tio_cxi_estas_tre_malfacila,Tio ĉi estas tre malfacila,ok,131084,131084
phrase,1420,1265_kiu_parolas_nun,Kiu parolas nun?,ok,83804,83804
phrase,1421,1266_mi_interesigxas_pri_literaturo,Mi interesiĝas pri literaturo,ok,132284,132284
phrase,1422,1267_cxu_mi_povas_prunti_libron,Ĉu mi povas prunti libron?,ok,114044,114044
phrase,1423,1268_cxu_mi_povas_ekzercigxi_kun_vi,Ĉu mi povas ekzerciĝi kun vi?,ok,129644,129644
phrase,1424,1269_kie_estas_la_katalogo,Kie estas la katalogo?,ok,107564,107564
phrase,1425,1270_kiu_parolos_unue,Kiu parolos unue?,ok,90284,90284
phrase,1426,1271_pri_kio_estas_la_sekva_raporto,Pri kio estas la sekva raporto?,ok,136124,136124
phrase,1427,1272_kion_vi_observis,Kion vi observis?,ok,94604,94604
phrase,1428,1273_mi_sxatus_fari_rimarkon,Mi ŝatus fari rimarkon,ok,107084,107084
phrase,1429,1274_kiam_estas_la_unua_ekzameno,Kiam estas la unua ekzameno?,ok,138284,138284
phrase,1430,1275_kiajn_rezultojn_vi_ricevis,Kiajn rezultojn vi ricevis?,ok,130364,130364
phrase,1431,1276_kiel_mi_povas_plenigi_la_bibliotekan_formularon,Kiel mi povas plenigi la bibliotekan formularon?,ok,203324,203324
phrase,1432,1277_kiam_fermigxas_la_biblioteko,Kiam fermiĝas la biblioteko?,ok,129644,129644
phrase,1433,1278_mi_sxatus_prunti_kelkajn_historiajn_librojn,Mi ŝatus prunti kelkajn historiajn librojn,ok,177404,177404
phrase,1434,1279_kiu_estas_la_auxtoro_de_cxi_tiu_artikolo,Kiu estas la aŭtoro de ĉi tiu artikolo?,ok,177164,177164
phrase,1435,1280_al_kiu_apartenas_cxi_tiu_malkovro,Al kiu apartenas ĉi tiu malkovro?,ok,156524,156524
phrase,1436,1281_mi_estas_preta_por_la_lingva_ekzameno,Mi estas preta por la lingva ekzameno,ok,157964,157964
phrase,1437,1282_mi_faros_mian_raporton_en_la_kataluna,Mi faros mian raporton en la kataluna,ok,166844,166844
phrase,1438,1283_mi_sxatus_fari_sugeston,Mi ŝatus fari sugeston,ok,111644,111644
phrase,1439,1284_cxu_gxi_estas_valida_eksperimento,Ĉu ĝi estas valida eksperimento?,ok,148124,148124
phrase,1440,1285_kiam_okazos_la_konferenco,Kiam okazos la konferenco?,ok,133244,133244
phrase,1441,1286_kiom_da_partoprenantoj_estas_tie,Kiom da partoprenantoj estas tie?,ok,148364,148364
phrase,1442,1287_kiam_komencigxas_la_ekzamenoj,Kiam komenciĝas la ekzamenoj?,ok,138764,138764
phrase,1443,1288_li_brile_trapasis_cxiujn_ekzamenojn,Li brile trapasis ĉiujn ekzamenojn,ok,158924,158924
phrase,1444,1289_li_malsukcesis_en_la_ekzameno_pri_filozofio,Li malsukcesis en la ekzameno pri filozofio,ok,199964,199964
